"formula","Ea_1D","Ea_2D","Ea_3D","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","two_theta1","two_theta2","two_theta3","two_theta4","two_theta5","two_theta6","two_theta7","two_theta8","two_theta9","two_theta10","two_theta11","two_theta12","two_theta13","two_theta14","two_theta15","two_theta16","two_theta17","two_theta18","two_theta19","two_theta20"
"Li2(CrO4)1",0.478515625,0.478515625,0.478515625,21,8.85714285714286,4.3265306122449,86,57,34.2857142857143,45.0551,18.5536714285714,9.55497959183673,2125.2,472.368571428571,487.894693877551,15,10.2857142857143,6.53061224489796,2,2.28571428571429,0.489795918367347,73,94.1428571428571,32.1632653061224,2.46,2.48285714285714,1.09387755102041,1,1.57142857142857,0.489795918367347,4,2.28571428571429,1.95918367346939,5,0.714285714285714,1.22448979591837,0,0,0,5,4.57142857142857,2.04081632653061,1,0.428571428571429,0.489795918367347,2,1.14285714285714,0.979591836734694,5,0.714285714285714,1.22448979591837,0,0,0,5,2.28571428571429,1.06122448979592,7.4883333333,11.5423809523714,2.88625850338776,0,0,0,0,0,0,217,105,106.285714285714,12.7173773311684,20.4745726324715,21.7190666186872,22.1190539512845,25.5948598548899,27.4065015312402,28.3642559312622,31.599788718866,34.0780810431341,35.4949573067559,36.6146970990395,38.8116634261586,42.219998972862,46.8675111496681,49.0445933823976,54.4174782987576,57.7314289868111,59.6657148794193,65.7857637920838,68.8331371708195
"Li3Eu2(BO3)3",0.48828125,0.615234375,0.771484375,60,13.0588235294118,11.7508650519031,86,61.8823529411765,30.1660899653979,145.023,29.4810941176471,28.819507266436,2293.2,652.251176470588,702.675778546713,15,11.2941176470588,5.58477508650519,4,2.47058823529412,0.830449826989619,132,95.6470588235294,35.5017301038062,2.46,2.49352941176471,1.00214532871972,1,1.82352941176471,0.290657439446367,4,2.29411764705882,1.80622837370242,0,0,0,7,0.823529411764706,1.45328719723183,8,4.94117647058824,2.07612456747405,1,0.176470588235294,0.290657439446367,5,1.94117647058824,1.14186851211073,0,0,0,7,0.823529411764706,1.45328719723183,6,2.94117647058824,1.68166089965398,29.2875,13.3036764705824,6.60960207611626,1.524,0.268941176470588,0.442961937716263,0,0,0,217,103,96.3529411764706,13.4567363633706,15.6346003083749,15.7699220889563,15.8843070700787,18.204114114439,20.8746489069514,20.9771889824868,21.6570116518743,22.8813742270144,23.093820889756,26.8520057622222,27.0942380188508,31.3513906503732,31.5701315714294,32.4888039810701,34.9980109476928,36.2193524383831,37.6362661186979,42.4854479080455,47.3629195323471
"Li6Ho(BO3)3",0.52734375,0.68359375,0.947265625,64,9.05263157894737,6.09972299168975,86,54.6315789473684,36.1495844875346,157.98932,20.1581010526316,15.2391809418283,2293.2,631.912631578947,659.299944598338,15,10.1052631578947,6.49861495844875,4,2.21052631578947,0.398891966759003,126,95.0526315789474,31.0138504155125,2.46,2.32578947368421,1.05556786703601,1,1.68421052631579,0.43213296398892,4,2.05263157894737,1.84487534626039,0,0,0,11,0.578947368421053,1.09695290858726,12,4.31578947368421,2.50969529085873,1,0.31578947368421,0.43213296398892,5,1.73684210526316,1.2797783933518,0,0,0,3,0.157894736842105,0.299168975069252,4,2.21052631578947,0.96398891966759,23.5608333333,12.3029385964789,4.64976454292078,1.524,0.240631578947368,0.405274238227147,0,0,0,217,114.421052631579,97.0304709141274,10.7172636925201,12.6712279293534,13.7639856485018,14.7187826663949,16.6242387125509,17.4264608955892,21.2040666351809,22.7981815146137,25.5007988123993,25.6079521551016,26.0751258627648,27.7078087249127,28.1372510799872,30.2898549667335,30.3740908420493,31.5588889908499,35.049510194077,39.059970710116,39.0639938289958,43.8704243192036
"Cu2Li2P6O18",1.0546875,1.513671875,1.513671875,26,10.6428571428571,4.48979591836735,86,78.3571428571429,13.1020408163265,56.605,21.957349,9.80541285714286,1302.97,232.611428571429,228.614693877551,15,14.3571428571429,2.38775510204082,2,2.35714285714286,0.510204081632653,66,83.9285714285714,23.0510204081633,2.46,2.88642857142857,0.711734693877551,1,1.85714285714286,0.244897959183673,4,3.21428571428571,1.01020408163265,10,0.714285714285714,1.3265306122449,0,0,0,10,5.78571428571429,1.02040816326531,1,0.142857142857143,0.244897959183673,3,1.92857142857143,0.551020408163265,0,0,0,0,0,0,2,2.07142857142857,0.397959183673469,13.4652380952,12.6656462584929,4.80592322641837,1.625,0.348214285714286,0.54719387755102,0,0,0,227,40.5714285714286,53.265306122449,11.666857182321,13.0749180213226,18.4186545872109,18.8918418061356,20.2979443052802,22.8863091756066,23.4568958566078,27.100671285098,27.5402367538793,28.179920326667,28.578835083818,28.7332004939871,30.2697124533936,30.5627061819808,30.9392306859473,30.98675880672,32.5636051875287,35.5055223815285,38.3231504383873,59.3648975446043
"Li2BeSiO4",0.869140625,0.966796875,0.966796875,11,7,2.75,86,61.875,30.4375,21.1445,14.37216025,5.0555746875,1632.2,546.6975,538.40125,15,10.25,6.6875,1,2.125,0.21875,62,90.875,24.875,2.46,2.39875,1.04125,1,1.75,0.375,4,2.25,1.75,0,0,0,0,0,0,5,4,2,1,0.25,0.375,4,1.5,1.125,0,0,0,0,0,0,4,1.75,0.8125,12.55,12.242083333325,4.22510416665625,0.773,0.096625,0.16909375,0,0,0,217,115.875,103.875,23.2939483061758,24.0488365763829,24.0497946810352,26.2838903606848,29.5245722872252,30.2149328092273,34.8052934799536,36.5046882277115,38.4974648885532,39.9359775028174,39.9371939712553,41.4557614887421,52.8613549688487,52.8633141045806,54.0949404067587,61.2768589834527,64.6140978491384,70.6069177671237,70.6094013583107,71.6549713131033
"Na3Li(BeF4)2",1.58203125,1.689453125,1.689453125,8,8.28571428571429,1.97959183673469,92,63.2142857142857,35.1224489795918,16.04876928,17.5658498171429,3.96174077877551,1506.5,365.307142857143,356.351020408163,16,10.2857142857143,7.6734693877551,1,2.21428571428571,0.336734693877551,109,91,38.8571428571428,3.05,2.76785714285714,1.38530612244898,1,1.71428571428571,0.408163265306122,5,2.85714285714286,2.44897959183673,0,0,0,0,0,0,6,4.57142857142857,2.77551020408163,1,0.285714285714286,0.408163265306122,1,0.571428571428571,0.489795918367347,0,0,0,0,0,0,1,0.857142857142857,0.244897959183673,21.3533333333,14.1259523809429,6.83136054420408,1.97,1.12571428571429,0.964897959183674,0,0,0,214,101.714285714286,99.1020408163265,28.1736399516709,30.4261818858845,31.5045979333561,31.9922820060275,32.3547354741851,33.5176885972676,35.8697050762906,37.6185625762406,38.3080765828857,38.6536178971208,40.2232303377003,41.4719542531444,41.9124419883081,42.5788063947829,42.7774842047733,48.3942945411772,49.3063849621858,52.4127996097132,54.4337518894102,55.2580612253596
"Li4(TeO5)1",0.654296875,0.751953125,0.751953125,49,10.4,8.32,89,52.9,41.52,120.659,23.5361,20.81278,667.86,281.142,226.342,15,10,7.2,3,2.3,0.54,72,98,32,2.46,2.322,1.118,1,1.6,0.48,4,2.4,1.92,10,1,1.8,0,0,0,15,5,3.2,1,0.4,0.48,2,1.2,0.96,0,0,0,0,0,0,1,1.6,0.48,25.6583333333,14.66616666665,5.56116666665,0.464,0.0464,0.08352,0,0,0,217,112.8,100.8,12.5672191405919,18.5366407933467,18.6148558438344,19.2286501468254,22.4746381534804,25.0946362432218,25.2888581497889,26.3480446936266,27.6246796425188,30.6141974309442,35.1967145389923,35.8178171956178,36.0544751252512,36.1229750392842,42.5163541239824,43.5331233653912,44.4096089717829,62.2642262834404,62.8169699164364,63.5097751333321
"Li2Cu5(Si2O7)2",1.93359375,1.93359375,3.310546875,26,12.76,6.8928,86,74.08,15.7248,56.605,26.717824,15.16892672,1632.2,608.4572,644.858816,15,13.48,2.9888,2,2.56,0.7168,66,91.36,28.4032,2.46,2.6888,0.841344,1,1.72,0.4032,4,2.56,1.6128,10,2,3.2,0,0,0,10,6.28,1.888,1,0.28,0.4032,4,1.76,0.9856,0,0,0,0,0,0,3,2.04,0.6272,11.335,11.910666666664,3.47861333332928,0.773,0.12368,0.2077824,0,0,0,217,106.36,105.6832,12.5335352552718,13.6587200408225,18.047189538758,19.7651806272731,23.8598119147514,25.6631858513733,28.9690320255827,29.8933636832204,33.845982736745,33.8555962239406,34.3908716828159,35.4429911990485,36.1372058614912,38.041590377419,38.1645938146657,51.2465343537539,57.6967417149806,58.5580503736546,59.7326526766904,65.249135445112
"Li(IO3)1",0.87890625,1.650390625,1.650390625,50,16,14.8,95,71.6,28.24,119.96347,36.368734,36.2142944,398.89,200.988,175.4256,16,13.2,4.88,3,2.6,0.96,73,93,32.4,2.46,2.792,0.7776,1,1.8,0.32,5,3.4,1.36,10,2,3.2,0,0,0,16,7.2,3.92,1,0.2,0.32,2,1.4,0.72,0,0,0,0,0,0,1,1.6,0.48,33.91,17.38466666666,10.252133333336,1.062,0.2124,0.33984,0,0,0,217,65.8,65.28,18.0003225652571,19.0168156312623,23.0128456579079,24.4777814644663,24.9368582914161,25.6915215691061,30.0212144676264,30.8183209444658,32.3117890815025,32.6586187018318,34.626585957438,39.7989031191938,42.4887362690043,46.2338981033248,48.0852103262788,48.3350457392966,50.3564495022227,54.3076727024009,56.4600310234023,61.7442561580593
"Li2ZrF6",0.8984375,0.908203125,0.908203125,37,11.1111111111111,6.41975308641975,92,67.1111111111111,34.5185185185185,84.283,24.3440465777778,14.8622118716049,2074.5,372.931111111111,425.908148148148,16,12,6.66666666666667,3,2.33333333333333,0.592592592592593,118,85.8888888888889,38.5185185185185,3,3.01888888888889,1.28148148148148,1,1.77777777777778,0.345679012345679,5,3.33333333333333,2.22222222222222,2,0.222222222222222,0.395061728395062,0,0,0,6,5.33333333333333,2.22222222222222,1,0.222222222222222,0.345679012345679,1,0.666666666666667,0.444444444444444,8,0.888888888888889,1.58024691358025,0,0,0,7,1.77777777777778,1.38271604938272,13.4875,12.7362962962889,4.03839506171852,1.97,1.31333333333333,0.875555555555555,0,0,0,214,82.4444444444444,89.9259259259259,14.5867746185039,18.8667814822293,20.5203941268335,22.3623385425038,26.7175825242455,29.2603784343486,29.3175351909622,29.4168603410667,39.2059869175229,41.6825625135721,41.9576270015636,42.027284544967,42.0581406243679,44.5248918258202,44.772735444199,47.8064706715445,49.5212082073757,49.5986734891269,49.7361533636628,58.3237039916577
"KLiBeF4",0.68359375,0.68359375,0.68359375,16,8.85714285714286,3.06122448979592,92,63.2857142857143,35.0204081632653,32.1573,18.7207278285714,6.13950675918367,1506.5,366.317142857143,366.015918367347,16,10.2857142857143,7.6734693877551,2,2.28571428571429,0.489795918367347,146,93.5714285714286,41.7959183673469,3.16,2.75571428571429,1.39918367346939,1,1.71428571428571,0.408163265306122,5,2.85714285714286,2.44897959183673,0,0,0,0,0,0,6,4.57142857142857,2.77551020408163,1,0.285714285714286,0.408163265306122,1,0.571428571428571,0.489795918367347,0,0,0,0,0,0,1,0.857142857142857,0.244897959183673,65.2166666667,19.4885714285714,15.3194557823224,1.97,1.12571428571429,0.964897959183674,0,0,0,214,101.714285714286,99.1020408163265,20.4497330982306,22.9571186110126,29.2787298782606,35.8123982242347,37.367862616617,41.5897981323327,41.7369487588918,42.1758844088242,42.968020090581,46.9067217572663,47.3072766466462,48.2947472250623,56.4939883195855,60.3879098807601,64.3538718500915,72.5459542473249,76.7980769974427,79.6872765450338,79.9854116384229,83.3387062846508
"CuLi(PO3)3",1.474609375,1.5234375,1.533203125,26,10.6428571428571,4.48979591836735,86,78.3571428571429,13.1020408163265,56.605,21.957349,9.80541285714286,1302.97,232.611428571429,228.614693877551,15,14.3571428571429,2.38775510204082,2,2.35714285714286,0.510204081632653,66,83.9285714285714,23.0510204081633,2.46,2.88642857142857,0.711734693877551,1,1.85714285714286,0.244897959183673,4,3.21428571428571,1.01020408163265,10,0.714285714285714,1.3265306122449,0,0,0,10,5.78571428571429,1.02040816326531,1,0.142857142857143,0.244897959183673,3,1.92857142857143,0.551020408163265,0,0,0,0,0,0,2,2.07142857142857,0.397959183673469,13.4652380952,12.6656462584929,4.80592322641837,1.625,0.348214285714286,0.54719387755102,0,0,0,227,40.5714285714286,53.265306122449,11.666857182321,13.0749180213226,18.4186545872109,18.8918418061356,20.2979443052802,22.8863091756066,23.4568958566078,27.100671285098,27.5402367538793,28.179920326667,28.578835083818,28.7332004939871,30.2697124533936,30.5627061819808,30.9392306859473,30.98675880672,32.5636051875287,35.5055223815285,38.3231504383873,59.3648975446043
"LiVO3",1.142578125,3.369140625,3.73046875,20,10,5.2,86,61.6,30.48,44.0005,21.17614,11.906144,2128.2,560.218,649.1128,15,10.8,6.24,2,2.4,0.64,87,95.8,35.76,2.46,2.586,1.0248,1,1.8,0.32,4,2.4,1.92,3,0.6,0.96,0,0,0,5,4.8,1.52,1,0.2,0.32,2,1.2,0.96,7,1.4,2.24,0,0,0,6,2.8,1.68,7.4883333333,11.38366666666,2.734399999992,0,0,0,0,0,0,217,98.8,104.16,18.1295733049763,21.1833144453092,21.3434024165624,22.5762327216091,28.0199195606188,32.8416569592379,34.2299788964809,37.22425154357,40.4432259140201,45.1679774472696,46.0939268660391,53.414449703367,53.6425201089486,55.3267214743768,58.0991140055394,58.2650709129072,59.036099112442,61.6883839467196,62.7487761687459,64.6427472115198
"LiNb3O8",2.412109375,4.82421875,5.302734375,38,15.8333333333333,12.5833333333333,86,69.8333333333333,22.8888888888889,85.96538,34.4712783333333,29.2175508333333,2695.2,761.840833333333,994.079583333334,15,12,5.33333333333333,3,2.75,1.125,98,95.6666666666667,39.5555555555556,2.46,2.775,0.886666666666667,1,1.66666666666667,0.444444444444444,4,2.66666666666667,1.77777777777778,4,1,1.5,0,0,0,5,5.33333333333333,0.888888888888889,1,0.333333333333333,0.444444444444444,2,1.33333333333333,0.888888888888889,6,1.5,2.25,0,0,0,6,3.16666666666667,1.91666666666667,9.075,11.997777777775,3.85703703703333,0,0,0,0,0,0,217,84.3333333333333,96.4444444444445,14.4206907544868,21.3285870665839,21.4920103525444,23.6355604087278,24.0780613238387,24.1685253603066,29.9554353721297,30.0293979069468,30.7347123848012,35.541536714197,35.6132239710015,47.6825978967899,50.7488134679418,50.8919027654282,52.7434181835184,52.7839104795035,52.9289985758238,60.4091709257509,60.4516802510115,63.8734644100691
"Li(AlSiO4)1",0.29296875,0.64453125,0.64453125,11,8.85714285714286,2.6530612244898,86,71.4285714285714,20.1224489795918,21.1445,18.0008055142857,5.44726502040816,1632.2,470.48,479.86,15,13.1428571428571,3.51020408163265,1,2.28571428571429,0.408163265306122,62,89.1428571428571,26.4489795918367,2.46,2.60714285714286,0.951836734693877,1,1.85714285714286,0.244897959183673,4,2.71428571428571,1.46938775510204,0,0,0,0,0,0,5,4.57142857142857,1.63265306122449,1,0.142857142857143,0.244897959183673,5,2.42857142857143,1.18367346938775,0,0,0,0,0,0,4,2.57142857142857,1.10204081632653,11.335,12.8476190476143,4.27727891155918,0.773,0.110428571428571,0.18930612244898,0,0,0,217,104.142857142857,105.30612244898,19.3036488628507,19.3733703060314,24.9482236667688,24.9767482321208,25.0029049291239,33.7651728332193,39.3300650966328,42.5728989787569,46.9246051850285,46.9699713930177,47.0193556475903,55.2815422776529,55.3254672941213,55.4657198275434,55.5059514091852,63.8128630406884,63.8665107979003,63.9157339082994,71.016864387554,76.2730776115819
"LiMnGaF6",0.56640625,1.8359375,1.8359375,28,12.5555555555556,6.8641975308642,92,76.1111111111111,22.5185185185185,62.782,27.2880515777778,15.5744315209877,1465.5,288.511111111111,313.348148148148,16,13.6666666666667,4.44444444444444,2,2.44444444444444,0.691358024691358,82,81.2222222222222,32.2962962962963,3,3.13555555555556,1.12592592592593,1,1.88888888888889,0.197530864197531,5,3.44444444444444,2.07407407407407,10,1.66666666666667,2.59259259259259,0,0,0,12,7,1.33333333333333,1,0.111111111111111,0.197530864197531,5,1.22222222222222,0.839506172839506,5,0.555555555555556,0.987654320987654,0,0,0,4,1.88888888888889,1.38271604938272,9.15,11.5759355044667,2.73310273874815,1.97,1.31333333333333,0.875555555555555,0.000310120689655,3.44578544061111E-05,6.12584078330864E-05,214,66.6666666666667,69.4814814814815,20.1407238473304,21.8841124253158,27.4798940332255,29.9123365505563,35.2591614525434,36.3279731630063,40.1043655967435,40.9397530288609,42.9337333267616,45.2736054153794,46.8949082906064,52.4219567819634,55.8723757532271,56.7227262979793,58.6495461608956,63.2789117486511,63.9766326112079,66.9070689882918,68.5776149360315,86.5895016248329
"Li2Mo4O13",1.09375,1.640625,1.640625,39,14.6315789473684,11.5235457063712,86,70.1578947368421,23.0470914127424,89.019,31.8796947368421,26.9811811634349,2841.2,694.935789473684,926.763878116344,15,12.3157894736842,5.0415512465374,3,2.63157894736842,0.997229916897507,88,91.0526315789474,34.2825484764543,2.46,2.91157894736842,0.723102493074792,1,1.68421052631579,0.43213296398892,4,2.73684210526316,1.72853185595568,5,1.05263157894737,1.66204986149585,0,0,0,5,5.47368421052632,0.941828254847645,1,0.31578947368421,0.43213296398892,2,1.36842105263158,0.864265927977839,5,1.05263157894737,1.66204986149585,0,0,0,5,2.73684210526316,1.37396121883657,7.4883333333,11.2795614035053,2.97571560479667,0,0,0,0,0,0,217,80.5263157894737,93.7728531855956,8.04438425660371,10.9172637424539,14.123093724581,15.8117492404543,16.1287577757604,21.9534623532984,24.1018859535816,24.2949353356173,24.6912363339759,25.2567014652148,26.0845562899412,27.1045742431903,28.0658524891509,28.4666167779684,31.0512692525623,31.0611776181578,41.0620165330787,42.451207714666,47.7000482315203,54.8237649135163
"LiLa(MoO4)2",1.650390625,1.650390625,2.32421875,54,17.3333333333333,14.8333333333333,86,67.5,26,131.96447,38.8134725,35.7308420833333,2841.2,656.424166666667,835.954583333333,15,12,5.33333333333333,4,2.83333333333333,1.25,141,97.5833333333333,42.1111111111111,2.46,2.82666666666667,0.817777777777778,1,1.75,0.375,4,2.66666666666667,1.77777777777778,5,0.916666666666667,1.375,0,0,0,5,5.33333333333333,1.11111111111111,1,0.25,0.375,2,1.33333333333333,0.888888888888889,9,1.58333333333333,2.375,0,0,0,8,3.16666666666667,1.91666666666667,27.7925,13.1425694444417,5.38342592592222,0,0,0,0,0,0,217,81.4166666666667,92.5555555555555,13.9354036844812,17.6812458528805,20.7494570722136,21.641364047655,22.9571887668663,25.7186696273509,26.2635360709063,27.2450846093111,27.7032496686279,28.6880079294053,29.2488695485578,30.9712633062687,31.2564439888587,39.9845470876998,41.1648912895,41.5337176543229,46.0033020211443,46.5963703370009,48.2487988136398,52.2842828508928
"Li3CuO3",0.087890625,0.91796875,0.91796875,26,8.85714285714286,5.75510204081633,86,46.8571428571429,39.3061224489796,56.605,18.9096,12.7532571428571,1302.97,411.891428571429,306.078367346939,15,8.85714285714286,6.73469387755102,2,2.28571428571429,0.489795918367347,66,102,30.8571428571429,2.46,2.16571428571429,1.09224489795918,1,1.42857142857143,0.489795918367347,4,1.71428571428571,1.95918367346939,10,1.42857142857143,2.44897959183673,0,0,0,10,4.57142857142857,3.06122448979592,1,0.571428571428571,0.489795918367347,2,0.857142857142857,0.979591836734694,0,0,0,0,0,0,1,1.42857142857143,0.489795918367347,7.4883333333,12.5949999999857,3.42714285712653,0,0,0,0,0,0,217,135.428571428571,105.795918367347,14.4994792632,23.0190647126998,27.1200194595984,29.0579943784474,37.535645842739,38.8694116925412,40.3013363348325,41.6922460743565,41.8237774944228,50.5612553050896,51.3974418392276,54.1299457277166,57.0238911474199,59.4791038137764,60.633212624893,68.3390255251471,74.3966020372709,75.3418183677422,77.8856529276303,83.4359901206858
"LiAg3O2",1.181640625,3.0078125,3.0078125,44,26.6666666666667,20.3333333333333,86,61.6666666666667,20.2222222222222,100.9272,60.4240666666667,47.4441333333333,1180.13,711.346666666667,523.583333333333,15,11,3.33333333333333,3,3.5,1.5,79,115.833333333333,33.2222222222222,2.46,2.275,0.776666666666667,1,1.33333333333333,0.444444444444444,4,1.33333333333333,1.77777777777778,10,5,5,0,0,0,10,7.66666666666667,3.33333333333333,1,0.666666666666667,0.444444444444444,2,0.666666666666667,0.888888888888889,0,0,0,0,0,0,1,1.33333333333333,0.444444444444444,7.4883333333,13.96555555555,3.24037037036667,0,0,0,0,0,0,217,154.666666666667,95.1111111111111,17.3359154918622,17.8630889132668,29.9450418163635,30.8895418405544,35.0853396908488,36.1797647816865,36.3026821932446,36.5710552173408,44.1243096450402,44.8069718027656,47.962011638664,58.3317691573747,62.2238473843127,64.3651306130032,65.3259050905267,66.0897302544385,74.1459835969943,74.3870803084098,77.0792998041151,77.7326079959452
